	sub	emotion	score	mapping	kernel	beta	method
99	40	disgust	0.6598353909465021	Cordaro2018IPC	cosine	1	predict
100	41	disgust	0.601349854483987	Cordaro2018IPC	cosine	1	predict
101	42	disgust	0.6622771375098503	Cordaro2018IPC	cosine	1	predict
102	43	disgust	0.613369423208765	Cordaro2018IPC	cosine	1	predict
103	44	disgust	0.6790988160573977	Cordaro2018IPC	cosine	1	predict
104	45	disgust	0.6222373779002535	Cordaro2018IPC	cosine	1	predict
105	46	disgust	0.5637630321469338	Cordaro2018IPC	cosine	1	predict
106	47	disgust	0.6312587578820938	Cordaro2018IPC	cosine	1	predict
107	48	disgust	0.6030014389389389	Cordaro2018IPC	cosine	1	predict
108	49	disgust	0.6018177469504903	Cordaro2018IPC	cosine	1	predict
109	50	disgust	0.6945407093655072	Cordaro2018IPC	cosine	1	predict
110	51	disgust	0.737492811960897	Cordaro2018IPC	cosine	1	predict
111	52	disgust	0.6021428183377442	Cordaro2018IPC	cosine	1	predict
112	53	disgust	0.6412408668422883	Cordaro2018IPC	cosine	1	predict
113	54	disgust	0.5415281396950908	Cordaro2018IPC	cosine	1	predict
114	55	disgust	0.6981597185166499	Cordaro2018IPC	cosine	1	predict
115	56	disgust	0.7321621335591069	Cordaro2018IPC	cosine	1	predict
116	57	disgust	0.6377834881418266	Cordaro2018IPC	cosine	1	predict
117	58	disgust	0.6698808401480977	Cordaro2018IPC	cosine	1	predict
118	59	disgust	0.6126109765940275	Cordaro2018IPC	cosine	1	predict
119	60	disgust	0.6279903766479887	Cordaro2018IPC	cosine	1	predict
120	01	fear	0.5067233012367588	Cordaro2018IPC	cosine	1	predict
121	02	fear	0.507274879763226	Cordaro2018IPC	cosine	1	predict
122	03	fear	0.5112435805941535	Cordaro2018IPC	cosine	1	predict
123	04	fear	0.5144515128137028	Cordaro2018IPC	cosine	1	predict
124	05	fear	0.4925458661510164	Cordaro2018IPC	cosine	1	predict
125	06	fear	0.5179683990348554	Cordaro2018IPC	cosine	1	predict
126	07	fear	0.48225075528700906	Cordaro2018IPC	cosine	1	predict
127	08	fear	0.505843596257913	Cordaro2018IPC	cosine	1	predict
128	09	fear	0.5175506762530907	Cordaro2018IPC	cosine	1	predict
129	10	fear	0.511485481507792	Cordaro2018IPC	cosine	1	predict
130	11	fear	0.4932150382885806	Cordaro2018IPC	cosine	1	predict
131	12	fear	0.5060495663665051	Cordaro2018IPC	cosine	1	predict
132	13	fear	0.5035376183358247	Cordaro2018IPC	cosine	1	predict
133	14	fear	0.49842066146413977	Cordaro2018IPC	cosine	1	predict
134	15	fear	0.5079227327638485	Cordaro2018IPC	cosine	1	predict
135	16	fear	0.5013333277516367	Cordaro2018IPC	cosine	1	predict
136	17	fear	0.5063377240336859	Cordaro2018IPC	cosine	1	predict
137	18	fear	0.510053995043078	Cordaro2018IPC	cosine	1	predict
138	19	fear	0.49905069485222164	Cordaro2018IPC	cosine	1	predict
139	20	fear	0.4857891832229581	Cordaro2018IPC	cosine	1	predict
140	21	fear	0.5163319742407498	Cordaro2018IPC	cosine	1	predict
141	22	fear	0.4918242207460399	Cordaro2018IPC	cosine	1	predict
142	23	fear	0.497266273280472	Cordaro2018IPC	cosine	1	predict
143	24	fear	0.48981111578357167	Cordaro2018IPC	cosine	1	predict
144	25	fear	0.5029614744448505	Cordaro2018IPC	cosine	1	predict
145	26	fear	0.5423150660155543	Cordaro2018IPC	cosine	1	predict
146	27	fear	0.5091575091575091	Cordaro2018IPC	cosine	1	predict
147	28	fear	0.5468851659076122	Cordaro2018IPC	cosine	1	predict
148	29	fear	0.4994895815502405	Cordaro2018IPC	cosine	1	predict
149	30	fear	0.5038897735849587	Cordaro2018IPC	cosine	1	predict
150	31	fear	0.5013416385879288	Cordaro2018IPC	cosine	1	predict
151	32	fear	0.48953768613058396	Cordaro2018IPC	cosine	1	predict
152	33	fear	0.5373142172962192	Cordaro2018IPC	cosine	1	predict
153	34	fear	0.4919453090262339	Cordaro2018IPC	cosine	1	predict
154	35	fear	0.5122583438180662	Cordaro2018IPC	cosine	1	predict
155	36	fear	0.5012664640324215	Cordaro2018IPC	cosine	1	predict
156	37	fear	0.49216675274350835	Cordaro2018IPC	cosine	1	predict
157	38	fear	0.5230279274865263	Cordaro2018IPC	cosine	1	predict
158	39	fear	0.49765368228849666	Cordaro2018IPC	cosine	1	predict
159	40	fear	0.4908399624672003	Cordaro2018IPC	cosine	1	predict
160	41	fear	0.49562609674969227	Cordaro2018IPC	cosine	1	predict
161	42	fear	0.4957896399625746	Cordaro2018IPC	cosine	1	predict
162	43	fear	0.49136068606547095	Cordaro2018IPC	cosine	1	predict
163	44	fear	0.5034484231204494	Cordaro2018IPC	cosine	1	predict
164	45	fear	0.497033149962411	Cordaro2018IPC	cosine	1	predict
165	46	fear	0.501106221292355	Cordaro2018IPC	cosine	1	predict
166	47	fear	0.5248920181762712	Cordaro2018IPC	cosine	1	predict
167	48	fear	0.4991515151515151	Cordaro2018IPC	cosine	1	predict
168	49	fear	0.4958289295443381	Cordaro2018IPC	cosine	1	predict
169	50	fear	0.4901163957455348	Cordaro2018IPC	cosine	1	predict
170	51	fear	0.49709426316911914	Cordaro2018IPC	cosine	1	predict
171	52	fear	0.5020248061452413	Cordaro2018IPC	cosine	1	predict
172	53	fear	0.528980032544994	Cordaro2018IPC	cosine	1	predict
173	54	fear	0.48322147651006714	Cordaro2018IPC	cosine	1	predict
174	55	fear	0.5148995833016211	Cordaro2018IPC	cosine	1	predict
175	56	fear	0.5038160385475822	Cordaro2018IPC	cosine	1	predict
176	57	fear	0.5050980972403802	Cordaro2018IPC	cosine	1	predict
177	58	fear	0.4978998400945173	Cordaro2018IPC	cosine	1	predict
178	59	fear	0.504193722943723	Cordaro2018IPC	cosine	1	predict
179	60	fear	0.5065863428607296	Cordaro2018IPC	cosine	1	predict
180	01	happy	0.6959149574074404	Cordaro2018IPC	cosine	1	predict
181	02	happy	0.7540564213301421	Cordaro2018IPC	cosine	1	predict
182	03	happy	0.7063186813186813	Cordaro2018IPC	cosine	1	predict
183	04	happy	0.7045084021731679	Cordaro2018IPC	cosine	1	predict
184	05	happy	0.7137106357694593	Cordaro2018IPC	cosine	1	predict
185	06	happy	0.7485406411712736	Cordaro2018IPC	cosine	1	predict
186	07	happy	0.6874025505096095	Cordaro2018IPC	cosine	1	predict
187	08	happy	0.7157250251879408	Cordaro2018IPC	cosine	1	predict
188	09	happy	0.7077863521375161	Cordaro2018IPC	cosine	1	predict
189	10	happy	0.703156706674427	Cordaro2018IPC	cosine	1	predict
190	11	happy	0.7127940742757322	Cordaro2018IPC	cosine	1	predict
191	12	happy	0.7424941114023156	Cordaro2018IPC	cosine	1	predict
192	13	happy	0.7362082596712383	Cordaro2018IPC	cosine	1	predict
193	14	happy	0.7246355503705699	Cordaro2018IPC	cosine	1	predict
194	15	happy	0.6961322480913623	Cordaro2018IPC	cosine	1	predict
195	16	happy	0.63239442532791	Cordaro2018IPC	cosine	1	predict
196	17	happy	0.6400587460024734	Cordaro2018IPC	cosine	1	predict
197	18	happy	0.6831374537494918	Cordaro2018IPC	cosine	1	predict
198	19	happy	0.695275826068402	Cordaro2018IPC	cosine	1	predict
199	20	happy	0.6476986008104596	Cordaro2018IPC	cosine	1	predict
200	21	happy	0.6736786880063923	Cordaro2018IPC	cosine	1	predict
201	22	happy	0.6088660996021402	Cordaro2018IPC	cosine	1	predict
202	23	happy	0.7209052148762284	Cordaro2018IPC	cosine	1	predict
203	24	happy	0.6981651945472974	Cordaro2018IPC	cosine	1	predict
204	25	happy	0.6798202071938201	Cordaro2018IPC	cosine	1	predict
205	26	happy	0.7541662092761758	Cordaro2018IPC	cosine	1	predict
206	27	happy	0.7066326530612245	Cordaro2018IPC	cosine	1	predict
207	28	happy	0.7366789578183882	Cordaro2018IPC	cosine	1	predict
208	29	happy	0.6790580734954094	Cordaro2018IPC	cosine	1	predict
209	30	happy	0.6718218687513415	Cordaro2018IPC	cosine	1	predict
210	31	happy	0.7395872420262665	Cordaro2018IPC	cosine	1	predict
211	32	happy	0.7020044621476713	Cordaro2018IPC	cosine	1	predict
212	33	happy	0.7117097873779582	Cordaro2018IPC	cosine	1	predict
213	34	happy	0.7436280746395251	Cordaro2018IPC	cosine	1	predict
214	35	happy	0.719843125195261	Cordaro2018IPC	cosine	1	predict
215	36	happy	0.6895897395975246	Cordaro2018IPC	cosine	1	predict
216	37	happy	0.6673648677138443	Cordaro2018IPC	cosine	1	predict
217	38	happy	0.6447596255286357	Cordaro2018IPC	cosine	1	predict
218	39	happy	0.7047482271742104	Cordaro2018IPC	cosine	1	predict
219	40	happy	0.661045460280079	Cordaro2018IPC	cosine	1	predict
220	41	happy	0.6662558506308507	Cordaro2018IPC	cosine	1	predict
221	42	happy	0.6875253277626525	Cordaro2018IPC	cosine	1	predict
222	43	happy	0.6748759042240424	Cordaro2018IPC	cosine	1	predict
223	44	happy	0.7521193842988441	Cordaro2018IPC	cosine	1	predict
224	45	happy	0.7335321541203894	Cordaro2018IPC	cosine	1	predict
225	46	happy	0.6566464129623708	Cordaro2018IPC	cosine	1	predict
226	47	happy	0.6046106598779649	Cordaro2018IPC	cosine	1	predict
227	48	happy	0.6550074388947927	Cordaro2018IPC	cosine	1	predict
228	49	happy	0.7363375644854738	Cordaro2018IPC	cosine	1	predict
229	50	happy	0.6707321470269082	Cordaro2018IPC	cosine	1	predict
230	51	happy	0.7586717833919624	Cordaro2018IPC	cosine	1	predict
231	52	happy	0.6746753246753247	Cordaro2018IPC	cosine	1	predict
232	53	happy	0.6739313346312826	Cordaro2018IPC	cosine	1	predict
233	54	happy	0.6556912554958476	Cordaro2018IPC	cosine	1	predict
234	55	happy	0.7117453579927051	Cordaro2018IPC	cosine	1	predict
235	56	happy	0.7186397684941787	Cordaro2018IPC	cosine	1	predict
236	57	happy	0.6880260606677983	Cordaro2018IPC	cosine	1	predict
237	58	happy	0.7160250823136728	Cordaro2018IPC	cosine	1	predict
238	59	happy	0.6604717230443975	Cordaro2018IPC	cosine	1	predict
239	60	happy	0.6968991682474829	Cordaro2018IPC	cosine	1	predict
240	01	sadness	0.5779776573024479	Cordaro2018IPC	cosine	1	predict
241	02	sadness	0.6006831328791574	Cordaro2018IPC	cosine	1	predict
242	03	sadness	0.5767550165796498	Cordaro2018IPC	cosine	1	predict
243	04	sadness	0.5855850540806293	Cordaro2018IPC	cosine	1	predict
244	05	sadness	0.5998164398280802	Cordaro2018IPC	cosine	1	predict
245	06	sadness	0.6048778811153754	Cordaro2018IPC	cosine	1	predict
246	07	sadness	0.6474063842848373	Cordaro2018IPC	cosine	1	predict
247	08	sadness	0.5792513027257392	Cordaro2018IPC	cosine	1	predict
248	09	sadness	0.6547892633300028	Cordaro2018IPC	cosine	1	predict
249	10	sadness	0.591739964816888	Cordaro2018IPC	cosine	1	predict
250	11	sadness	0.612238601966676	Cordaro2018IPC	cosine	1	predict
251	12	sadness	0.5802122999713851	Cordaro2018IPC	cosine	1	predict
252	13	sadness	0.5835679345501489	Cordaro2018IPC	cosine	1	predict
253	14	sadness	0.5749010542537915	Cordaro2018IPC	cosine	1	predict
254	15	sadness	0.6219370019914394	Cordaro2018IPC	cosine	1	predict
255	16	sadness	0.6353273137697517	Cordaro2018IPC	cosine	1	predict
256	17	sadness	0.5751585623678647	Cordaro2018IPC	cosine	1	predict
257	18	sadness	0.6015175030177616	Cordaro2018IPC	cosine	1	predict
258	19	sadness	0.5850962026601686	Cordaro2018IPC	cosine	1	predict
259	20	sadness	0.5805384856705236	Cordaro2018IPC	cosine	1	predict
260	21	sadness	0.6379986734967473	Cordaro2018IPC	cosine	1	predict
261	22	sadness	0.5292951961385153	Cordaro2018IPC	cosine	1	predict
262	23	sadness	0.6253462124359508	Cordaro2018IPC	cosine	1	predict
263	24	sadness	0.6053509093421614	Cordaro2018IPC	cosine	1	predict
264	25	sadness	0.6051732243229433	Cordaro2018IPC	cosine	1	predict
265	26	sadness	0.5891850302352701	Cordaro2018IPC	cosine	1	predict
266	27	sadness	0.5870952256262546	Cordaro2018IPC	cosine	1	predict
267	28	sadness	0.650994630634077	Cordaro2018IPC	cosine	1	predict
268	29	sadness	0.5938780117614418	Cordaro2018IPC	cosine	1	predict
269	30	sadness	0.547311486493408	Cordaro2018IPC	cosine	1	predict
270	31	sadness	0.6247555285047677	Cordaro2018IPC	cosine	1	predict
271	32	sadness	0.7715406212972025	Cordaro2018IPC	cosine	1	predict
272	33	sadness	0.5718621300641701	Cordaro2018IPC	cosine	1	predict
273	34	sadness	0.7239453357100416	Cordaro2018IPC	cosine	1	predict
274	35	sadness	0.7449596511779252	Cordaro2018IPC	cosine	1	predict
275	36	sadness	0.5473094491394621	Cordaro2018IPC	cosine	1	predict
276	37	sadness	0.5682703769086849	Cordaro2018IPC	cosine	1	predict
277	38	sadness	0.6299344480060065	Cordaro2018IPC	cosine	1	predict
278	39	sadness	0.5369630282998766	Cordaro2018IPC	cosine	1	predict
279	40	sadness	0.5850488400488402	Cordaro2018IPC	cosine	1	predict
280	41	sadness	0.5482453179140575	Cordaro2018IPC	cosine	1	predict
281	42	sadness	0.5786554764554201	Cordaro2018IPC	cosine	1	predict
282	43	sadness	0.5977496384107087	Cordaro2018IPC	cosine	1	predict
283	44	sadness	0.6218329448913615	Cordaro2018IPC	cosine	1	predict
284	45	sadness	0.5478889037701734	Cordaro2018IPC	cosine	1	predict
285	46	sadness	0.519978783592645	Cordaro2018IPC	cosine	1	predict
286	47	sadness	0.5891045245376854	Cordaro2018IPC	cosine	1	predict
287	48	sadness	0.586603741805084	Cordaro2018IPC	cosine	1	predict
288	49	sadness	0.5019791225299487	Cordaro2018IPC	cosine	1	predict
289	50	sadness	0.53239349867384	Cordaro2018IPC	cosine	1	predict
290	51	sadness	0.6059283815431357	Cordaro2018IPC	cosine	1	predict
291	52	sadness	0.503940932631751	Cordaro2018IPC	cosine	1	predict
292	53	sadness	0.5863697391765459	Cordaro2018IPC	cosine	1	predict
293	54	sadness	0.5497089783281733	Cordaro2018IPC	cosine	1	predict
294	55	sadness	0.5460685213346452	Cordaro2018IPC	cosine	1	predict
295	56	sadness	0.6982988341660719	Cordaro2018IPC	cosine	1	predict
296	57	sadness	0.5963151631255079	Cordaro2018IPC	cosine	1	predict
297	58	sadness	0.6241299656545394	Cordaro2018IPC	cosine	1	predict
298	59	sadness	0.573748730531065	Cordaro2018IPC	cosine	1	predict
299	60	sadness	0.5437963824093229	Cordaro2018IPC	cosine	1	predict
300	01	surprise	0.7489600101400595	Cordaro2018IPC	cosine	1	predict
301	02	surprise	0.7736874898999238	Cordaro2018IPC	cosine	1	predict
302	03	surprise	0.7510562286424356	Cordaro2018IPC	cosine	1	predict
303	04	surprise	0.6652078988438741	Cordaro2018IPC	cosine	1	predict
304	05	surprise	0.7311505325402257	Cordaro2018IPC	cosine	1	predict
305	06	surprise	0.7673180314309348	Cordaro2018IPC	cosine	1	predict
306	07	surprise	0.8015947467166978	Cordaro2018IPC	cosine	1	predict
307	08	surprise	0.7688451976879325	Cordaro2018IPC	cosine	1	predict
308	09	surprise	0.7452357425183513	Cordaro2018IPC	cosine	1	predict
309	10	surprise	0.7902528094620322	Cordaro2018IPC	cosine	1	predict
310	11	surprise	0.7790011557880651	Cordaro2018IPC	cosine	1	predict
311	12	surprise	0.7912227461209204	Cordaro2018IPC	cosine	1	predict
312	13	surprise	0.770616730625579	Cordaro2018IPC	cosine	1	predict
313	14	surprise	0.749929050324236	Cordaro2018IPC	cosine	1	predict
314	15	surprise	0.7653456635537732	Cordaro2018IPC	cosine	1	predict
315	16	surprise	0.667384794410906	Cordaro2018IPC	cosine	1	predict
316	17	surprise	0.6330003256798568	Cordaro2018IPC	cosine	1	predict
317	18	surprise	0.685742620078675	Cordaro2018IPC	cosine	1	predict
318	19	surprise	0.697172465856839	Cordaro2018IPC	cosine	1	predict
319	20	surprise	0.6641335530733077	Cordaro2018IPC	cosine	1	predict
320	21	surprise	0.7071714716790414	Cordaro2018IPC	cosine	1	predict
321	22	surprise	0.6141936875618338	Cordaro2018IPC	cosine	1	predict
322	23	surprise	0.7329028693254054	Cordaro2018IPC	cosine	1	predict
323	24	surprise	0.753104908264074	Cordaro2018IPC	cosine	1	predict
324	25	surprise	0.6711127982771661	Cordaro2018IPC	cosine	1	predict
325	26	surprise	0.7177997605695923	Cordaro2018IPC	cosine	1	predict
326	27	surprise	0.7453657851845498	Cordaro2018IPC	cosine	1	predict
327	28	surprise	0.703694991911789	Cordaro2018IPC	cosine	1	predict
328	29	surprise	0.6583313855343461	Cordaro2018IPC	cosine	1	predict
329	30	surprise	0.6305776523251505	Cordaro2018IPC	cosine	1	predict
330	31	surprise	0.7434828628675404	Cordaro2018IPC	cosine	1	predict
331	32	surprise	0.7388461660513873	Cordaro2018IPC	cosine	1	predict
332	33	surprise	0.6779441365428627	Cordaro2018IPC	cosine	1	predict
333	34	surprise	0.7260951291271658	Cordaro2018IPC	cosine	1	predict
334	35	surprise	0.6844366869350613	Cordaro2018IPC	cosine	1	predict
335	36	surprise	0.6034969875760149	Cordaro2018IPC	cosine	1	predict
336	37	surprise	0.6558718032393654	Cordaro2018IPC	cosine	1	predict
337	38	surprise	0.6436753111518818	Cordaro2018IPC	cosine	1	predict
338	39	surprise	0.7412727331551213	Cordaro2018IPC	cosine	1	predict
339	40	surprise	0.6976148177391762	Cordaro2018IPC	cosine	1	predict
340	41	surprise	0.6636559029160087	Cordaro2018IPC	cosine	1	predict
341	42	surprise	0.7123401582604618	Cordaro2018IPC	cosine	1	predict
342	43	surprise	0.7093003577990523	Cordaro2018IPC	cosine	1	predict
343	44	surprise	0.7603220119804924	Cordaro2018IPC	cosine	1	predict
344	45	surprise	0.7215741789354474	Cordaro2018IPC	cosine	1	predict
345	46	surprise	0.6328289431329143	Cordaro2018IPC	cosine	1	predict
346	47	surprise	0.7006603141395485	Cordaro2018IPC	cosine	1	predict
347	48	surprise	0.6392415878023134	Cordaro2018IPC	cosine	1	predict
348	49	surprise	0.7404499056276723	Cordaro2018IPC	cosine	1	predict
349	50	surprise	0.758023876657268	Cordaro2018IPC	cosine	1	predict
350	51	surprise	0.7608808734869252	Cordaro2018IPC	cosine	1	predict
351	52	surprise	0.6700304275157801	Cordaro2018IPC	cosine	1	predict
352	53	surprise	0.7214585265924551	Cordaro2018IPC	cosine	1	predict
353	54	surprise	0.6304387033591932	Cordaro2018IPC	cosine	1	predict
354	55	surprise	0.7404525339985131	Cordaro2018IPC	cosine	1	predict
355	56	surprise	0.6754660091333835	Cordaro2018IPC	cosine	1	predict
356	57	surprise	0.7031223331626557	Cordaro2018IPC	cosine	1	predict
357	58	surprise	0.7116431888444772	Cordaro2018IPC	cosine	1	predict
358	59	surprise	0.6605241605241606	Cordaro2018IPC	cosine	1	predict
359	60	surprise	0.5587083502193717	Cordaro2018IPC	cosine	1	predict
0	01	anger	0.518575072975691	Ekman	cosine	1	predict
1	02	anger	0.5780033226964357	Ekman	cosine	1	predict
2	03	anger	0.5340014546076837	Ekman	cosine	1	predict
3	04	anger	0.48369328144378393	Ekman	cosine	1	predict
4	05	anger	0.509721378472414	Ekman	cosine	1	predict
5	06	anger	0.5974009840459351	Ekman	cosine	1	predict
6	07	anger	0.5189837997054492	Ekman	cosine	1	predict
7	08	anger	0.5268565221302004	Ekman	cosine	1	predict
8	09	anger	0.56368178563646	Ekman	cosine	1	predict
9	10	anger	0.5191901247019989	Ekman	cosine	1	predict
10	11	anger	0.6093923692887423	Ekman	cosine	1	predict
11	12	anger	0.5690273613193404	Ekman	cosine	1	predict
12	13	anger	0.4865857027497981	Ekman	cosine	1	predict
13	14	anger	0.5700532658050995	Ekman	cosine	1	predict
14	15	anger	0.45479273446632495	Ekman	cosine	1	predict
15	16	anger	0.5470678603591672	Ekman	cosine	1	predict
16	17	anger	0.4748096059005804	Ekman	cosine	1	predict
17	18	anger	0.5059667984189723	Ekman	cosine	1	predict
18	19	anger	0.5684799204473954	Ekman	cosine	1	predict
19	20	anger	0.47697597830298333	Ekman	cosine	1	predict
20	21	anger	0.5494783471714555	Ekman	cosine	1	predict
21	22	anger	0.5070041645020334	Ekman	cosine	1	predict
22	23	anger	0.5559195507259611	Ekman	cosine	1	predict
23	24	anger	0.5525195285112139	Ekman	cosine	1	predict
24	25	anger	0.5636674316123326	Ekman	cosine	1	predict
25	26	anger	0.5139281302609007	Ekman	cosine	1	predict
26	27	anger	0.5259652550878767	Ekman	cosine	1	predict
27	28	anger	0.5368828188614998	Ekman	cosine	1	predict
28	29	anger	0.4748900615655233	Ekman	cosine	1	predict
29	30	anger	0.5501609599063506	Ekman	cosine	1	predict
30	31	anger	0.5757831033648028	Ekman	cosine	1	predict
31	32	anger	0.5178669439108315	Ekman	cosine	1	predict
32	33	anger	0.5234192037470726	Ekman	cosine	1	predict
33	34	anger	0.5056945243115455	Ekman	cosine	1	predict
34	35	anger	0.5388550106609808	Ekman	cosine	1	predict
35	36	anger	0.5314547255091158	Ekman	cosine	1	predict
36	37	anger	0.5525553030360613	Ekman	cosine	1	predict
37	38	anger	0.4391561763522447	Ekman	cosine	1	predict
38	39	anger	0.5545542817766084	Ekman	cosine	1	predict
39	40	anger	0.5108444736213894	Ekman	cosine	1	predict
40	41	anger	0.5270751730199773	Ekman	cosine	1	predict
41	42	anger	0.48896617685418653	Ekman	cosine	1	predict
42	43	anger	0.5450617283950617	Ekman	cosine	1	predict
43	44	anger	0.5376722475333314	Ekman	cosine	1	predict
44	45	anger	0.5402206535063617	Ekman	cosine	1	predict
45	46	anger	0.5560261764283343	Ekman	cosine	1	predict
46	47	anger	0.5451525575525656	Ekman	cosine	1	predict
47	48	anger	0.4996159957627119	Ekman	cosine	1	predict
48	49	anger	0.5456445232726642	Ekman	cosine	1	predict
49	50	anger	0.524202756708262	Ekman	cosine	1	predict
50	51	anger	0.5522536687631027	Ekman	cosine	1	predict
51	52	anger	0.5618871643261888	Ekman	cosine	1	predict
